tcp_stream,mss_negotiated,ch_tcp_bytes,sh_tcp_bytes,ch_packets,sh_packets,handshake_duration_ms,crypto_cost_ratio_sh_over_ch,has_ch,has_sh,has_end_heuristic,handshake_complete
2062,1460,1383,3572,1,1,18203.219,2.582791,1,1,1,1
2063,1460,1383,3572,1,1,18528.817,2.582791,1,1,1,1
2064,1460,1383,3572,1,1,18530.202,2.582791,1,1,1,1
2065,1460,1383,3572,1,1,18533.462,2.582791,1,1,1,1
2066,1460,1383,3572,1,1,18535.488,2.582791,1,1,1,1
2067,1460,1383,3572,1,1,18537.300,2.582791,1,1,1,1
2068,1460,1383,3572,1,1,18535.720,2.582791,1,1,1,1
2069,1460,1383,3572,1,1,18357.843,2.582791,1,1,1,1
2070,1460,1383,3572,1,1,14877.574,2.582791,1,1,1,1
2071,1460,1383,3572,1,1,18549.927,2.582791,1,1,1,1
2072,1460,1383,3572,1,1,18540.985,2.582791,1,1,1,1
2073,1460,1383,3572,1,1,18527.893,2.582791,1,1,1,1
2074,1460,1383,3572,1,1,18535.151,2.582791,1,1,1,1
2075,1460,1383,3572,1,1,16734.280,2.582791,1,1,1,1
2076,1460,1383,3572,1,1,18533.953,2.582791,1,1,1,1
2077,1460,1383,3572,1,1,18532.158,2.582791,1,1,1,1
2078,1460,1383,3572,1,1,18536.080,2.582791,1,1,1,1
2079,1460,1383,3572,1,1,18541.187,2.582791,1,1,1,1
2080,1460,1383,3572,1,1,18545.654,2.582791,1,1,1,1
2081,1460,1383,3572,1,1,18541.911,2.582791,1,1,1,1
2082,1460,1383,3572,1,1,18547.578,2.582791,1,1,1,1
2083,1460,1383,3572,1,1,18525.015,2.582791,1,1,1,1
2084,1460,1383,3572,1,1,18505.170,2.582791,1,1,1,1
2085,1460,1383,3572,1,1,18511.853,2.582791,1,1,1,1
2086,1460,1383,3572,1,1,18518.326,2.582791,1,1,1,1
2087,1460,1383,3572,1,1,18524.816,2.582791,1,1,1,1
2088,1460,1383,3572,1,1,17969.825,2.582791,1,1,1,1
2089,1460,1383,3572,1,1,18538.718,2.582791,1,1,1,1
2090,1460,1383,3572,1,1,18546.835,2.582791,1,1,1,1
2091,1460,1383,3572,1,1,18549.924,2.582791,1,1,1,1
2092,1460,1383,3572,1,1,18543.997,2.582791,1,1,1,1
2093,1460,1383,3572,1,1,15803.303,2.582791,1,1,1,1
2094,1460,1383,3572,1,1,15827.109,2.582791,1,1,1,1
2095,1460,1383,3572,1,1,18566.281,2.582791,1,1,1,1
2096,1460,1383,3572,1,1,18569.669,2.582791,1,1,1,1
2097,1460,1383,3572,1,1,18577.665,2.582791,1,1,1,1
2098,1460,1383,3572,1,1,18581.275,2.582791,1,1,1,1
2099,1460,1383,3572,1,1,18588.129,2.582791,1,1,1,1
2100,1460,1383,3572,1,1,18598.759,2.582791,1,1,1,1
2101,1460,1383,3572,1,1,18604.039,2.582791,1,1,1,1
2102,1460,1383,3572,1,1,18334.276,2.582791,1,1,1,1
2103,1460,1383,3572,1,1,18602.734,2.582791,1,1,1,1
2104,1460,1383,3572,1,1,18606.283,2.582791,1,1,1,1
2105,1460,1383,3572,1,1,18611.744,2.582791,1,1,1,1
2106,1460,1383,3572,1,1,18622.418,2.582791,1,1,1,1
2107,1460,1383,3572,1,1,18627.700,2.582791,1,1,1,1
2108,1460,1383,3572,1,1,18633.248,2.582791,1,1,1,1
2109,1460,1383,3572,1,1,18652.971,2.582791,1,1,1,1
2110,1460,1383,3572,1,1,18663.067,2.582791,1,1,1,1
2111,1460,1383,3572,1,1,18664.786,2.582791,1,1,1,1
2112,1460,1383,3572,1,1,18668.969,2.582791,1,1,1,1
2113,1460,1383,3572,1,1,18670.324,2.582791,1,1,1,1
2114,1460,1383,3572,1,1,18677.224,2.582791,1,1,1,1
2115,1460,1383,3572,1,1,18672.070,2.582791,1,1,1,1
2116,1460,1383,3572,1,1,18673.969,2.582791,1,1,1,1
2117,1460,1383,3572,1,1,18678.261,2.582791,1,1,1,1
2118,1460,1383,3572,1,1,18682.187,2.582791,1,1,1,1
2119,1460,1383,3572,1,1,18216.797,2.582791,1,1,1,1
2120,1460,1383,3572,1,1,18682.881,2.582791,1,1,1,1
2121,1460,1383,3572,1,1,18687.773,2.582791,1,1,1,1
2122,1460,1383,3572,1,1,18693.227,2.582791,1,1,1,1
2123,1460,1383,3572,1,1,18697.730,2.582791,1,1,1,1
2124,1460,1383,3572,1,1,18699.976,2.582791,1,1,1,1
2125,1460,1383,3572,1,1,18694.286,2.582791,1,1,1,1
2126,1460,1383,3572,1,1,18690.876,2.582791,1,1,1,1
2127,1460,1383,3572,1,1,18696.898,2.582791,1,1,1,1
2128,1460,1383,3572,1,1,18690.900,2.582791,1,1,1,1
2129,1460,1383,3572,1,1,18694.172,2.582791,1,1,1,1
2130,1460,1383,3572,1,1,18697.388,2.582791,1,1,1,1
2131,1460,1383,3572,1,1,16096.253,2.582791,1,1,1,1
2132,1460,1383,3572,1,1,18705.102,2.582791,1,1,1,1
2133,1460,1383,3572,1,1,18706.893,2.582791,1,1,1,1
2134,1460,1383,3572,1,1,18710.512,2.582791,1,1,1,1
2135,1460,1383,3572,1,1,18715.858,2.582791,1,1,1,1
2136,1460,1383,3572,1,1,18717.264,2.582791,1,1,1,1
2137,1460,1383,3572,1,1,18723.639,2.582791,1,1,1,1
2138,1460,1383,3572,1,1,18725.602,2.582791,1,1,1,1
2139,1460,1383,3572,1,1,18730.281,2.582791,1,1,1,1
2140,1460,1383,3572,1,1,18510.817,2.582791,1,1,1,1
2141,1460,1383,3572,1,1,17977.805,2.582791,1,1,1,1
2142,1460,1383,3572,1,1,18742.771,2.582791,1,1,1,1
2143,1460,1383,3572,1,1,18749.042,2.582791,1,1,1,1
2144,1460,1383,3572,1,1,18752.620,2.582791,1,1,1,1
2145,1460,1383,3572,1,1,18755.539,2.582791,1,1,1,1
2146,1460,1383,3572,1,1,17320.743,2.582791,1,1,1,1
2147,1460,1383,3572,1,1,18759.817,2.582791,1,1,1,1
2148,1460,1383,3572,1,1,18762.932,2.582791,1,1,1,1
2149,1460,1383,3572,1,1,18772.337,2.582791,1,1,1,1
2150,1460,1383,3572,1,1,18774.617,2.582791,1,1,1,1
2151,1460,1383,3572,1,1,18780.187,2.582791,1,1,1,1
2152,1460,1383,3572,1,1,18169.741,2.582791,1,1,1,1
2153,1460,1383,3572,1,1,18760.393,2.582791,1,1,1,1
2154,1460,1383,3572,1,1,18770.177,2.582791,1,1,1,1
2155,1460,1383,3572,1,1,18539.860,2.582791,1,1,1,1
2156,1460,1383,3572,1,1,18764.509,2.582791,1,1,1,1
2157,1460,1383,3572,1,1,18554.626,2.582791,1,1,1,1
2158,1460,1383,3572,1,1,18342.985,2.582791,1,1,1,1
2159,1460,1383,3572,1,1,18749.500,2.582791,1,1,1,1
2160,1460,1383,3572,1,1,16578.935,2.582791,1,1,1,1
2161,1460,1383,3572,1,1,18737.358,2.582791,1,1,1,1
2162,1460,1383,3572,1,1,18737.769,2.582791,1,1,1,1
2163,1460,1383,3572,1,1,18739.339,2.582791,1,1,1,1
2164,1460,1383,3572,1,1,18741.575,2.582791,1,1,1,1
2165,1460,1383,3572,1,1,18746.275,2.582791,1,1,1,1
2166,1460,1383,3572,1,1,18466.287,2.582791,1,1,1,1
2167,1460,1383,3572,1,1,17748.748,2.582791,1,1,1,1
2168,1460,1383,3572,1,1,16776.485,2.582791,1,1,1,1
2169,1460,1383,3572,1,1,18738.016,2.582791,1,1,1,1
2170,1460,1383,3572,1,1,18562.373,2.582791,1,1,1,1
2171,1460,1383,3572,1,1,17764.985,2.582791,1,1,1,1
2172,1460,1383,3572,1,1,17973.209,2.582791,1,1,1,1
2173,1460,1383,3572,1,1,18149.222,2.582791,1,1,1,1
2174,1460,1383,3572,1,1,18726.800,2.582791,1,1,1,1
2175,1460,1383,3572,1,1,18731.627,2.582791,1,1,1,1
2176,1460,1383,3572,1,1,18715.179,2.582791,1,1,1,1
2177,1460,1383,3572,1,1,18719.943,2.582791,1,1,1,1
2178,1460,1383,3572,1,1,18719.420,2.582791,1,1,1,1
2179,1460,1383,3572,1,1,18724.910,2.582791,1,1,1,1
2180,1460,1383,3572,1,1,18730.220,2.582791,1,1,1,1
2181,1460,1383,3572,1,1,18726.928,2.582791,1,1,1,1
2182,1460,1383,3572,1,1,18725.343,2.582791,1,1,1,1
2183,1460,1383,3572,1,1,18726.866,2.582791,1,1,1,1
2184,1460,1383,3572,1,1,18728.275,2.582791,1,1,1,1
2185,1460,1383,3572,1,1,17831.539,2.582791,1,1,1,1
2186,1460,1383,3572,1,1,18631.603,2.582791,1,1,1,1
2187,1460,1383,3572,1,1,18723.337,2.582791,1,1,1,1
2188,1460,1383,3572,1,1,18724.188,2.582791,1,1,1,1
2189,1460,1383,3572,1,1,18730.250,2.582791,1,1,1,1
2190,1460,1383,3572,1,1,18715.861,2.582791,1,1,1,1
2191,1460,1383,3572,1,1,18722.541,2.582791,1,1,1,1
2192,1460,1383,3572,1,1,18723.823,2.582791,1,1,1,1
2193,1460,1383,3572,1,1,18725.439,2.582791,1,1,1,1
2194,1460,1383,3572,1,1,18728.962,2.582791,1,1,1,1
2195,1460,1383,3572,1,1,18734.922,2.582791,1,1,1,1
2196,1460,1383,3572,1,1,17214.421,2.582791,1,1,1,1
2197,1460,1383,3572,1,1,18706.893,2.582791,1,1,1,1
2198,1460,1383,3572,1,1,18711.255,2.582791,1,1,1,1
2199,1460,1383,3572,1,1,18715.297,2.582791,1,1,1,1
2200,1460,1383,3572,1,1,18716.400,2.582791,1,1,1,1
2201,1460,1383,3572,1,1,16940.597,2.582791,1,1,1,1
2202,1460,1383,3572,1,1,18438.825,2.582791,1,1,1,1
2203,1460,1383,3572,1,1,18730.517,2.582791,1,1,1,1
2204,1460,1383,3572,1,1,18731.291,2.582791,1,1,1,1
2205,1460,1383,3572,1,1,18731.075,2.582791,1,1,1,1
2206,1460,1383,3572,1,1,18614.848,2.582791,1,1,1,1
2207,1460,1383,3572,1,1,18728.026,2.582791,1,1,1,1
2208,1460,1383,3572,1,1,18603.912,2.582791,1,1,1,1
2209,1460,1383,3572,1,1,18735.938,2.582791,1,1,1,1
2210,1460,1383,3572,1,1,18732.925,2.582791,1,1,1,1
2211,1460,1383,3572,1,1,18739.085,2.582791,1,1,1,1
2212,1460,1383,3572,1,1,18737.579,2.582791,1,1,1,1
2213,1460,1383,3572,1,1,18337.417,2.582791,1,1,1,1
2214,1460,1383,3572,1,1,18713.022,2.582791,1,1,1,1
2215,1460,1383,3572,1,1,17233.572,2.582791,1,1,1,1
2216,1460,1383,3572,1,1,18714.296,2.582791,1,1,1,1
2217,1460,1383,3572,1,1,18717.412,2.582791,1,1,1,1
2218,1460,1383,3572,1,1,18722.119,2.582791,1,1,1,1
2219,1460,1383,3572,1,1,18719.411,2.582791,1,1,1,1
2220,1460,1383,3572,1,1,18036.398,2.582791,1,1,1,1
2221,1460,1383,3572,1,1,18725.262,2.582791,1,1,1,1
2222,1460,1383,3572,1,1,18716.732,2.582791,1,1,1,1
2223,1460,1383,3572,1,1,18723.565,2.582791,1,1,1,1
2224,1460,1383,3572,1,1,18729.919,2.582791,1,1,1,1
2225,1460,1383,3572,1,1,18722.668,2.582791,1,1,1,1
2226,1460,1383,3572,1,1,18709.876,2.582791,1,1,1,1
2227,1460,1383,3572,1,1,18705.145,2.582791,1,1,1,1
2228,1460,1383,3572,1,1,18713.990,2.582791,1,1,1,1
2229,1460,1383,3572,1,1,18715.509,2.582791,1,1,1,1
2230,1460,1383,3572,1,1,18701.827,2.582791,1,1,1,1
2231,1460,1383,3572,1,1,18703.959,2.582791,1,1,1,1
2232,1460,1383,3572,1,1,18705.892,2.582791,1,1,1,1
2233,1460,1383,3572,1,1,18701.924,2.582791,1,1,1,1
2234,1460,1383,3572,1,1,18704.371,2.582791,1,1,1,1
2235,1460,1383,3572,1,1,18707.628,2.582791,1,1,1,1
2236,1460,1383,3572,1,1,18713.431,2.582791,1,1,1,1
2237,1460,1383,3572,1,1,18720.183,2.582791,1,1,1,1
2238,1460,1383,3572,1,1,18717.774,2.582791,1,1,1,1
2239,1460,1383,3572,1,1,18709.500,2.582791,1,1,1,1
2240,1460,1383,3572,1,1,18701.042,2.582791,1,1,1,1
2241,1460,1383,3572,1,1,18708.407,2.582791,1,1,1,1
2242,1460,1383,3572,1,1,16980.503,2.582791,1,1,1,1
2243,1460,1383,3572,1,1,18705.279,2.582791,1,1,1,1
2244,1460,1383,3572,1,1,16991.660,2.582791,1,1,1,1
2245,1460,1383,3572,1,1,18707.155,2.582791,1,1,1,1
2246,1460,1383,3572,1,1,18713.957,2.582791,1,1,1,1
2247,1460,1383,3572,1,1,18716.709,2.582791,1,1,1,1
2248,1460,1383,3572,1,1,17638.518,2.582791,1,1,1,1
2249,1460,1383,3572,1,1,18726.740,2.582791,1,1,1,1
2250,1460,1383,3572,1,1,18725.684,2.582791,1,1,1,1
2251,1460,1383,3572,1,1,18577.407,2.582791,1,1,1,1
2252,1460,1383,3572,1,1,18331.015,2.582791,1,1,1,1
2253,1460,1383,3572,1,1,18725.869,2.582791,1,1,1,1
2254,1460,1383,3572,1,1,18719.180,2.582791,1,1,1,1
2255,1460,1383,3572,1,1,16084.796,2.582791,1,1,1,1
2256,1460,1383,3572,1,1,15992.856,2.582791,1,1,1,1
2257,1460,1383,3572,1,1,18620.416,2.582791,1,1,1,1
2258,1460,1383,3572,1,1,18721.265,2.582791,1,1,1,1
2259,1460,1383,3572,1,1,18719.005,2.582791,1,1,1,1
2260,1460,1383,3572,1,1,18723.424,2.582791,1,1,1,1
2261,1460,1383,3572,1,1,18729.810,2.582791,1,1,1,1
2262,1460,1383,3572,1,1,18733.108,2.582791,1,1,1,1
2263,1460,1383,3572,1,1,18731.332,2.582791,1,1,1,1
2264,1460,1383,3572,1,1,18735.349,2.582791,1,1,1,1
2265,1460,1383,3572,1,1,18707.987,2.582791,1,1,1,1
2266,1460,1383,3572,1,1,18727.589,2.582791,1,1,1,1
2267,1460,1383,3572,1,1,18727.542,2.582791,1,1,1,1
2268,1460,1383,3572,1,1,18733.414,2.582791,1,1,1,1
2269,1460,1383,3572,1,1,18724.044,2.582791,1,1,1,1
2270,1460,1383,3572,1,1,18727.070,2.582791,1,1,1,1
2271,1460,1383,3572,1,1,18724.584,2.582791,1,1,1,1
2272,1460,1383,3572,1,1,18727.148,2.582791,1,1,1,1
2273,1460,1383,3572,1,1,18727.636,2.582791,1,1,1,1
2274,1460,1383,3572,1,1,18620.048,2.582791,1,1,1,1
2275,1460,1383,3572,1,1,18731.533,2.582791,1,1,1,1
2276,1460,1383,3572,1,1,18731.330,2.582791,1,1,1,1
2277,1460,1383,3572,1,1,17053.100,2.582791,1,1,1,1
2278,1460,1383,3572,1,1,18738.944,2.582791,1,1,1,1
2279,1460,1383,3572,1,1,17159.702,2.582791,1,1,1,1
2280,1460,1383,3572,1,1,18721.015,2.582791,1,1,1,1
2281,1460,1383,3572,1,1,18727.127,2.582791,1,1,1,1
2282,1460,1383,3572,1,1,18690.746,2.582791,1,1,1,1
2283,1460,1383,3572,1,1,18688.413,2.582791,1,1,1,1
2284,1460,1383,3572,1,1,17858.124,2.582791,1,1,1,1
2285,1460,1383,3572,1,1,18136.621,2.582791,1,1,1,1
2286,1460,1383,3572,1,1,18667.165,2.582791,1,1,1,1
2287,1460,1383,3572,1,1,18665.458,2.582791,1,1,1,1
2288,1460,1383,3572,1,1,18670.246,2.582791,1,1,1,1
2289,1460,1383,3572,1,1,16203.322,2.582791,1,1,1,1
2290,1460,1383,3572,1,1,17493.148,2.582791,1,1,1,1
2291,1460,1383,3572,1,1,18660.919,2.582791,1,1,1,1
2292,1460,1383,3572,1,1,18663.294,2.582791,1,1,1,1
2293,1460,1383,3572,1,1,18661.371,2.582791,1,1,1,1
2294,1460,1383,3572,1,1,18662.926,2.582791,1,1,1,1
2295,1460,1383,3572,1,1,17529.855,2.582791,1,1,1,1
2296,1460,1383,3572,1,1,18671.299,2.582791,1,1,1,1
2297,1460,1383,3572,1,1,18669.360,2.582791,1,1,1,1
2298,1460,1383,3572,1,1,18641.985,2.582791,1,1,1,1
2299,1460,1383,3572,1,1,18649.880,2.582791,1,1,1,1
2300,1460,1383,3572,1,1,18300.585,2.582791,1,1,1,1
2301,1460,1383,3572,1,1,18606.494,2.582791,1,1,1,1
2302,1460,1383,3572,1,1,18589.579,2.582791,1,1,1,1
2303,1460,1383,3572,1,1,18591.343,2.582791,1,1,1,1
2304,1460,1383,3572,1,1,17367.284,2.582791,1,1,1,1
2305,1460,1383,3572,1,1,18540.547,2.582791,1,1,1,1
2306,1460,1383,3572,1,1,18551.149,2.582791,1,1,1,1
2307,1460,1383,3572,1,1,18550.992,2.582791,1,1,1,1
2308,1460,1383,3572,1,1,18558.547,2.582791,1,1,1,1
2309,1460,1383,3572,1,1,18567.530,2.582791,1,1,1,1
2310,1460,1383,3572,1,1,18553.082,2.582791,1,1,1,1
2311,1460,1383,3572,1,1,18553.531,2.582791,1,1,1,1
2312,1460,1383,3572,1,1,18561.215,2.582791,1,1,1,1
2313,1460,1383,3572,1,1,18556.256,2.582791,1,1,1,1
2314,1460,1383,3572,1,1,18561.073,2.582791,1,1,1,1
2315,1460,1383,3572,1,1,18565.687,2.582791,1,1,1,1
2316,1460,1383,3572,1,1,18570.519,2.582791,1,1,1,1
2317,1460,1383,3572,1,1,18575.310,2.582791,1,1,1,1
2318,1460,1383,3572,1,1,17258.636,2.582791,1,1,1,1
2319,1460,1383,3572,1,1,18576.983,2.582791,1,1,1,1
2320,1460,1383,3572,1,1,18580.521,2.582791,1,1,1,1
2321,1460,1383,3572,1,1,18583.757,2.582791,1,1,1,1
2322,1460,1383,3572,1,1,16963.656,2.582791,1,1,1,1
2323,1460,1383,3572,1,1,18550.189,2.582791,1,1,1,1
2324,1460,1383,3572,1,1,18554.333,2.582791,1,1,1,1
2325,1460,1383,3572,1,1,18560.554,2.582791,1,1,1,1
2326,1460,1383,3572,1,1,18543.952,2.582791,1,1,1,1
2327,1460,1383,3572,1,1,18549.123,2.582791,1,1,1,1
2328,1460,1383,3572,1,1,18554.740,2.582791,1,1,1,1
2329,1460,1383,3572,1,1,18558.445,2.582791,1,1,1,1
2330,1460,1383,3572,1,1,18527.214,2.582791,1,1,1,1
2331,1460,1383,3572,1,1,17512.539,2.582791,1,1,1,1
2332,1460,1383,3572,1,1,18520.291,2.582791,1,1,1,1
2333,1460,1383,3572,1,1,18527.111,2.582791,1,1,1,1
2334,1460,1383,3572,1,1,16795.082,2.582791,1,1,1,1
2335,1460,1383,3572,1,1,18522.491,2.582791,1,1,1,1
2336,1460,1383,3572,1,1,18495.630,2.582791,1,1,1,1
2337,1460,1383,3572,1,1,18501.614,2.582791,1,1,1,1
2338,1460,1383,3572,1,1,18507.723,2.582791,1,1,1,1
2339,1460,1383,3572,1,1,18504.073,2.582791,1,1,1,1
2340,1460,1383,3572,1,1,18510.865,2.582791,1,1,1,1
2341,1460,1383,3572,1,1,18367.004,2.582791,1,1,1,1
2342,1460,1383,3572,1,1,18513.129,2.582791,1,1,1,1
2343,1460,1383,3572,1,1,18514.205,2.582791,1,1,1,1
2344,1460,1383,3572,1,1,18100.510,2.582791,1,1,1,1
2345,1460,1383,3572,1,1,18133.513,2.582791,1,1,1,1
2346,1460,1383,3572,1,1,18519.260,2.582791,1,1,1,1
2347,1460,1383,3572,1,1,18516.491,2.582791,1,1,1,1
2348,1460,1383,3572,1,1,18511.324,2.582791,1,1,1,1
2349,1460,1383,3572,1,1,18515.611,2.582791,1,1,1,1
2350,1460,1383,3572,1,1,17714.858,2.582791,1,1,1,1
2351,1460,1383,3572,1,1,18502.816,2.582791,1,1,1,1
2352,1460,1383,3572,1,1,18505.221,2.582791,1,1,1,1
2353,1460,1383,3572,1,1,18509.122,2.582791,1,1,1,1
2354,1460,1383,3572,1,1,18511.043,2.582791,1,1,1,1
2355,1460,1383,3572,1,1,15972.659,2.582791,1,1,1,1
2356,1460,1383,3572,1,1,18037.342,2.582791,1,1,1,1
2357,1460,1383,3572,1,1,18497.454,2.582791,1,1,1,1
2358,1460,1383,3572,1,1,18502.972,2.582791,1,1,1,1
2359,1460,1383,3572,1,1,18506.648,2.582791,1,1,1,1
2360,1460,1383,3572,1,1,18512.856,2.582791,1,1,1,1
2361,1460,1383,3572,1,1,18512.817,2.582791,1,1,1,1
2362,1460,1383,3572,1,1,18504.726,2.582791,1,1,1,1
2363,1460,1383,3572,1,1,18510.104,2.582791,1,1,1,1
2364,1460,1383,3572,1,1,18515.043,2.582791,1,1,1,1
2365,1460,1383,3572,1,1,18520.360,2.582791,1,1,1,1
2366,1460,1383,3572,1,1,18520.067,2.582791,1,1,1,1
2367,1460,1383,3572,1,1,18525.257,2.582791,1,1,1,1
2368,1460,1383,3572,1,1,18528.798,2.582791,1,1,1,1
2369,1460,1383,3572,1,1,18533.960,2.582791,1,1,1,1
2370,1460,1383,3572,1,1,18185.499,2.582791,1,1,1,1
2371,1460,1383,3572,1,1,18539.277,2.582791,1,1,1,1
2372,1460,1383,3572,1,1,18537.455,2.582791,1,1,1,1
2373,1460,1383,3572,1,1,18531.751,2.582791,1,1,1,1
2374,1460,1383,3572,1,1,18537.314,2.582791,1,1,1,1
2375,1460,1383,3572,1,1,18543.645,2.582791,1,1,1,1
2376,1460,1383,3572,1,1,18537.674,2.582791,1,1,1,1
2377,1460,1383,3572,1,1,18539.914,2.582791,1,1,1,1
2378,1460,1383,3572,1,1,18542.869,2.582791,1,1,1,1
2379,1460,1383,3572,1,1,18547.903,2.582791,1,1,1,1
2380,1460,1383,3572,1,1,18552.446,2.582791,1,1,1,1
2381,1460,1383,3572,1,1,17474.323,2.582791,1,1,1,1
2382,1460,1383,3572,1,1,18557.788,2.582791,1,1,1,1
2383,1460,1383,3572,1,1,18551.186,2.582791,1,1,1,1
2384,1460,1383,3572,1,1,18557.297,2.582791,1,1,1,1
2385,1460,1383,3572,1,1,18562.926,2.582791,1,1,1,1
2386,1460,1383,3572,1,1,18559.679,2.582791,1,1,1,1
2387,1460,1383,3572,1,1,18124.891,2.582791,1,1,1,1
2388,1460,1383,3572,1,1,17853.278,2.582791,1,1,1,1
2389,1460,1383,3572,1,1,18565.713,2.582791,1,1,1,1
2390,1460,1383,3572,1,1,18566.325,2.582791,1,1,1,1
2391,1460,1383,3572,1,1,18567.153,2.582791,1,1,1,1
2392,1460,1383,3572,1,1,16714.508,2.582791,1,1,1,1
2393,1460,1383,3572,1,1,18219.138,2.582791,1,1,1,1
2394,1460,1383,3572,1,1,18571.777,2.582791,1,1,1,1
2395,1460,1383,3572,1,1,18574.335,2.582791,1,1,1,1
2396,1460,1383,3572,1,1,17935.111,2.582791,1,1,1,1
2397,1460,1383,3572,1,1,18570.281,2.582791,1,1,1,1
2398,1460,1383,3572,1,1,18573.236,2.582791,1,1,1,1
2399,1460,1383,3572,1,1,18576.500,2.582791,1,1,1,1
2400,1460,1383,3572,1,1,18574.028,2.582791,1,1,1,1
2401,1460,1383,3572,1,1,18080.916,2.582791,1,1,1,1
2402,1460,1383,3572,1,1,17527.773,2.582791,1,1,1,1
2403,1460,1383,3572,1,1,18574.442,2.582791,1,1,1,1
2404,1460,1383,3572,1,1,18580.074,2.582791,1,1,1,1
2405,1460,1383,3572,1,1,18584.871,2.582791,1,1,1,1
2406,1460,1383,3572,1,1,18588.548,2.582791,1,1,1,1
2407,1460,1383,3572,1,1,18585.149,2.582791,1,1,1,1
2408,1460,1383,3572,1,1,18587.172,2.582791,1,1,1,1
2409,1460,1383,3572,1,1,16763.266,2.582791,1,1,1,1
2410,1460,1383,3572,1,1,18594.283,2.582791,1,1,1,1
2411,1460,1383,3572,1,1,18353.815,2.582791,1,1,1,1
2412,1460,1383,3572,1,1,17789.152,2.582791,1,1,1,1
2413,1460,1383,3572,1,1,18599.231,2.582791,1,1,1,1
2414,1460,1383,3572,1,1,18597.919,2.582791,1,1,1,1
2415,1460,1383,3572,1,1,18601.752,2.582791,1,1,1,1
2416,1460,1383,3572,1,1,18607.860,2.582791,1,1,1,1
2417,1460,1383,3572,1,1,18612.254,2.582791,1,1,1,1
2418,1460,1383,3572,1,1,17987.049,2.582791,1,1,1,1
2419,1460,1383,3572,1,1,18616.821,2.582791,1,1,1,1
2420,1460,1383,3572,1,1,18620.582,2.582791,1,1,1,1
2421,1460,1383,3572,1,1,18625.686,2.582791,1,1,1,1
2422,1460,1383,3572,1,1,18619.274,2.582791,1,1,1,1
2423,1460,1383,3572,1,1,18620.318,2.582791,1,1,1,1
2424,1460,1383,3572,1,1,18625.943,2.582791,1,1,1,1
2425,1460,1383,3572,1,1,17788.525,2.582791,1,1,1,1
2426,1460,1383,3572,1,1,17278.978,2.582791,1,1,1,1
2427,1460,1383,3572,1,1,18628.789,2.582791,1,1,1,1
2428,1460,1383,3572,1,1,18618.341,2.582791,1,1,1,1
2429,1460,1383,3572,1,1,18617.592,2.582791,1,1,1,1
2430,1460,1383,3572,1,1,18622.423,2.582791,1,1,1,1
2431,1460,1383,3572,1,1,18623.730,2.582791,1,1,1,1
2432,1460,1383,3572,1,1,18617.414,2.582791,1,1,1,1
2433,1460,1383,3572,1,1,18617.371,2.582791,1,1,1,1
2434,1460,1383,3572,1,1,18616.310,2.582791,1,1,1,1
2435,1460,1383,3572,1,1,17647.723,2.582791,1,1,1,1
2436,1460,1383,3572,1,1,18612.333,2.582791,1,1,1,1
2437,1460,1383,3572,1,1,18614.120,2.582791,1,1,1,1
2438,1460,1383,3572,1,1,18618.774,2.582791,1,1,1,1
2439,1460,1383,3572,1,1,18619.885,2.582791,1,1,1,1
2440,1460,1383,3572,1,1,18622.641,2.582791,1,1,1,1
2441,1460,1383,3572,1,1,18627.856,2.582791,1,1,1,1
2442,1460,1383,3572,1,1,18634.153,2.582791,1,1,1,1
2443,1460,1383,3572,1,1,18192.890,2.582791,1,1,1,1
2444,1460,1383,3572,1,1,17953.485,2.582791,1,1,1,1
2445,1460,1383,3572,1,1,18636.889,2.582791,1,1,1,1
2446,1460,1383,3572,1,1,18639.947,2.582791,1,1,1,1
2447,1460,1383,3572,1,1,18639.770,2.582791,1,1,1,1
2448,1460,1383,3572,1,1,18645.167,2.582791,1,1,1,1
2449,1460,1383,3572,1,1,18651.633,2.582791,1,1,1,1
2450,1460,1383,3572,1,1,18654.739,2.582791,1,1,1,1
2451,1460,1383,3572,1,1,18654.766,2.582791,1,1,1,1
2452,1460,1383,3572,1,1,18659.681,2.582791,1,1,1,1
2453,1460,1383,3572,1,1,18146.116,2.582791,1,1,1,1
2454,1460,1383,3572,1,1,18646.493,2.582791,1,1,1,1
2455,1460,1383,3572,1,1,18648.717,2.582791,1,1,1,1
2456,1460,1383,3572,1,1,18654.649,2.582791,1,1,1,1
2457,1460,1383,3572,1,1,18655.991,2.582791,1,1,1,1
2458,1460,1383,3572,1,1,17033.127,2.582791,1,1,1,1
2459,1460,1383,3572,1,1,16608.609,2.582791,1,1,1,1
2460,1460,1383,3572,1,1,18663.130,2.582791,1,1,1,1
2461,1460,1383,3572,1,1,18669.252,2.582791,1,1,1,1
2462,1460,1383,3572,1,1,18674.115,2.582791,1,1,1,1
2463,1460,1383,3572,1,1,17516.248,2.582791,1,1,1,1
2464,1460,1383,3572,1,1,18675.814,2.582791,1,1,1,1
2465,1460,1383,3572,1,1,18677.391,2.582791,1,1,1,1
2466,1460,1383,3572,1,1,17702.188,2.582791,1,1,1,1
2467,1460,1383,3572,1,1,18685.486,2.582791,1,1,1,1
2468,1460,1383,3572,1,1,18364.364,2.582791,1,1,1,1
2469,1460,1383,3572,1,1,17400.886,2.582791,1,1,1,1
